Date;WAVE1;WAVE2;WAVE3;WAVE4;WAVE5
6395;0,897709429;0,902069628;0,906341255;0,910522223;0,914610565
6396;0,902069628;0,906341255;0,910522223;0,914610565;0,918608963
6397;0,906341255;0,910522223;0,914610565;0,918608963;0,922515452
6398;0,910522223;0,914610565;0,918608963;0,922515452;0,926329672
6399;0,914610565;0,918608963;0,922515452;0,926329672;0,930051208
6400;0,918608963;0,922515452;0,926329672;0,930051208;0,933677018
6401;0,922515452;0,926329672;0,930051208;0,933677018;0,937212169
6402;0,926329672;0,930051208;0,933677018;0,937212169;0,940653563
6403;0,930051208;0,933677018;0,937212169;0,940653563;0,9440009
6404;0,933677018;0,937212169;0,940653563;0,9440009;0,947253704
6405;0,937212169;0,940653563;0,9440009;0,947253704;0,950411797
6406;0,940653563;0,9440009;0,947253704;0,950411797;0,95347482
6407;0,9440009;0,947253704;0,950411797;0,95347482;0,95644021
6408;0,947253704;0,950411797;0,95347482;0,95644021;0,95931226
6409;0,950411797;0,95347482;0,95644021;0,95931226;0,962088287
6410;0,95347482;0,95644021;0,95931226;0,962088287;0,964768112
6411;0,95644021;0,95931226;0,962088287;0,964768112;0,967351377
6412;0,95931226;0,962088287;0,964768112;0,967351377;0,969837844
6413;0,962088287;0,964768112;0,967351377;0,969837844;0,972227335
6414;0,964768112;0,967351377;0,969837844;0,972227335;0,974517822
6415;0,967351377;0,969837844;0,972227335;0,974517822;0,976712644
6416;0,969837844;0,972227335;0,974517822;0,976712644;0,978809714
6417;0,972227335;0,974517822;0,976712644;0,978809714;0,980808914
6418;0,974517822;0,976712644;0,978809714;0,980808914;0,982709944
6419;0,976712644;0,978809714;0,980808914;0,982709944;0,984512627
6420;0,978809714;0,980808914;0,982709944;0,984512627;0,986216903
6421;0,980808914;0,982709944;0,984512627;0,986216903;0,987821281
6422;0,982709944;0,984512627;0,986216903;0,987821281;0,989328086
6423;0,984512627;0,986216903;0,987821281;0,989328086;0,990735948
6424;0,986216903;0,987821281;0,989328086;0,990735948;0,992044687
6425;0,987821281;0,989328086;0,990735948;0,992044687;0,993254185
6426;0,989328086;0,990735948;0,992044687;0,993254185;0,994364262
6427;0,990735948;0,992044687;0,993254185;0,994364262;0,995374203
6428;0,992044687;0,993254185;0,994364262;0,995374203;0,996285319
6429;0,993254185;0,994364262;0,995374203;0,996285319;0,997096777
6430;0,994364262;0,995374203;0,996285319;0,997096777;0,997808516
6431;0,995374203;0,996285319;0,997096777;0,997808516;0,998420417
6432;0,996285319;0,997096777;0,997808516;0,998420417;0,998932421
6433;0,997096777;0,997808516;0,998420417;0,998932421;0,999344528
6434;0,997808516;0,998420417;0,998932421;0,999344528;0,999656379
6435;0,998420417;0,998932421;0,999344528;0,999656379;0,999868572
6436;0,998932421;0,999344528;0,999656379;0,999868572;0,999980688
6437;0,999344528;0,999656379;0,999868572;0,999980688;0,999992788
6438;0,999656379;0,999868572;0,999980688;0,999992788;0,999904871
6439;0,999868572;0,999980688;0,999992788;0,999904871;0,999716878
6440;0,999980688;0,999992788;0,999904871;0,999716878;0,999428928
6441;0,999992788;0,999904871;0,999716878;0,999428928;0,999041259
6442;0,999904871;0,999716878;0,999428928;0,999041259;0,998553455
6443;0,999716878;0,999428928;0,999041259;0,998553455;0,997965693
6444;0,999428928;0,999041259;0,998553455;0,997965693;0,997278094
6445;0,999041259;0,998553455;0,997965693;0,997278094;0,996490777
6446;0,998553455;0,997965693;0,997278094;0,996490777;0,99560374
6447;0,997965693;0,997278094;0,996490777;0,99560374;0,994617879
6448;0,997278094;0,996490777;0,99560374;0,994617879;0,993531823
6449;0,996490777;0,99560374;0,994617879;0,993531823;0,992346346
6450;0,99560374;0,994617879;0,993531823;0,992346346;0,991061628
6451;0,994617879;0,993531823;0,992346346;0,991061628;0,989677727
6452;0,993531823;0,992346346;0,991061628;0,989677727;0,988194823
6453;0,992346346;0,991061628;0,989677727;0,988194823;0,986613095
6454;0,991061628;0,989677727;0,988194823;0,986613095;0,984933913
6455;0,989677727;0,988194823;0,986613095;0,984933913;0,983155012
6456;0,988194823;0,986613095;0,984933913;0,983155012;0,981277764
6457;0,986613095;0,984933913;0,983155012;0,981277764;0,979302287
6458;0,984933913;0,983155012;0,981277764;0,979302287;0,97722888
6459;0,983155012;0,981277764;0,979302287;0,97722888;0,975057721
6460;0,981277764;0,979302287;0,97722888;0,975057721;0,97278899
6461;0,979302287;0,97722888;0,975057721;0,97278899;0,970424771
6462;0,97722888;0,975057721;0,97278899;0,970424771;0,967961729
6463;0,975057721;0,97278899;0,970424771;0,967961729;0,965401828
6464;0,97278899;0,970424771;0,967961729;0,965401828;0,962745368
6465;0,970424771;0,967961729;0,965401828;0,962745368;0,959992588
6466;0,967961729;0,965401828;0,962745368;0,959992588;0,957143724
6467;0,965401828;0,962745368;0,959992588;0,957143724;0,954199195
6468;0,962745368;0,959992588;0,957143724;0,954199195;0,951161504
6469;0,959992588;0,957143724;0,954199195;0,951161504;0,948026359
6470;0,957143724;0,954199195;0,951161504;0,948026359;0,944796383
6471;0,954199195;0,951161504;0,948026359;0,944796383;0,941471934
6472;0,951161504;0,948026359;0,944796383;0,941471934;0,93805325
6473;0,948026359;0,944796383;0,941471934;0,93805325;0,934540749
6474;0,944796383;0,941471934;0,93805325;0,934540749;0,930937469
6475;0,941471934;0,93805325;0,934540749;0,930937469;0,927238405
6476;0,93805325;0,934540749;0,930937469;0,927238405;0,923446596
6477;0,934540749;0,930937469;0,927238405;0,923446596;0,919562399
6478;0,930937469;0,927238405;0,923446596;0,919562399;0,915586174
6479;0,927238405;0,923446596;0,919562399;0,915586174;0,911518335
6480;0,923446596;0,919562399;0,915586174;0,911518335;0,907359362
6481;0,919562399;0,915586174;0,911518335;0,907359362;0,903112829
6482;0,915586174;0,911518335;0,907359362;0,903112829;0,898772776
6483;0,911518335;0,907359362;0,903112829;0,898772776;0,89434284
6484;0,907359362;0,903112829;0,898772776;0,89434284;0,889823377
6485;0,903112829;0,898772776;0,89434284;0,889823377;0,885214925
6486;0,898772776;0,89434284;0,889823377;0,885214925;0,8805179
6487;0,89434284;0,889823377;0,885214925;0,8805179;0,875732839
6488;0,889823377;0,885214925;0,8805179;0,875732839;0,870863855
6489;0,885214925;0,8805179;0,875732839;0,870863855;0,865904093
6490;0,8805179;0,875732839;0,870863855;0,865904093;0,860857666
6491;0,875732839;0,870863855;0,865904093;0,860857666;0,855725169
6492;0,870863855;0,865904093;0,860857666;0,855725169;0,850507021
6493;0,865904093;0,860857666;0,855725169;0,850507021;0,845203817
6494;0,860857666;0,855725169;0,850507021;0,845203817;0,839820206
6495;0,855725169;0,850507021;0,845203817;0,839820206;0,83434844
6496;0,850507021;0,845203817;0,839820206;0,83434844;0,828793287
6497;0,845203817;0,839820206;0,83434844;0,828793287;0,823155165
6498;0,839820206;0,83434844;0,828793287;0,823155165;0,817434669
6499;0,83434844;0,828793287;0,823155165;0,817434669;0,811632454
6500;0,828793287;0,823155165;0,817434669;0,811632454;0,805748999
6501;0,823155165;0,817434669;0,811632454;0,805748999;0,799789548
6502;0,817434669;0,811632454;0,805748999;0,799789548;0,793745577
6503;0,811632454;0,805748999;0,799789548;0,793745577;0,787622154
6504;0,805748999;0,799789548;0,793745577;0,787622154;0,781419992
6505;0,799789548;0,793745577;0,787622154;0,781419992;0,77513957
6506;0,793745577;0,787622154;0,781419992;0,77513957;0,768781662
6507;0,787622154;0,781419992;0,77513957;0,768781662;0,762346864
6508;0,781419992;0,77513957;0,768781662;0,762346864;0,755840778
6509;0,77513957;0,768781662;0,762346864;0,755840778;0,749254107
6510;0,768781662;0,762346864;0,755840778;0,749254107;0,742592514
6511;0,762346864;0,755840778;0,749254107;0,742592514;0,735856593
6512;0,755840778;0,749254107;0,742592514;0,735856593;0,72904706
6513;0,749254107;0,742592514;0,735856593;0,72904706;0,722164631
6514;0,742592514;0,735856593;0,72904706;0,722164631;0,715209901
6515;0,735856593;0,72904706;0,722164631;0,715209901;0,70818907
6516;0,72904706;0,722164631;0,715209901;0,70818907;0,701092005
6517;0,722164631;0,715209901;0,70818907;0,701092005;0,693924844
6518;0,715209901;0,70818907;0,701092005;0,693924844;0,686688244
6519;0,70818907;0,701092005;0,693924844;0,686688244;0,67938292
6520;0,701092005;0,693924844;0,686688244;0,67938292;0,672009647
6521;0,693924844;0,686688244;0,67938292;0,672009647;0,664574862
6522;0,686688244;0,67938292;0,672009647;0,664574862;0,657067955
6523;0,67938292;0,672009647;0,664574862;0,657067955;0,649495304
6524;0,672009647;0,664574862;0,657067955;0,649495304;0,641857624
6525;0,664574862;0,657067955;0,649495304;0,641857624;0,63415575
6526;0,657067955;0,649495304;0,641857624;0,63415575;0,626390457
6527;0,649495304;0,641857624;0,63415575;0,626390457;0,61856252
6528;0,641857624;0,63415575;0,626390457;0,61856252;0,610678732
6529;0,63415575;0,626390457;0,61856252;0,610678732;0,60272783
6530;0,626390457;0,61856252;0,610678732;0,60272783;0,594716609
6531;0,61856252;0,610678732;0,60272783;0,594716609;0,586645961
6532;0,610678732;0,60272783;0,594716609;0,586645961;0,578516603
6533;0,60272783;0,594716609;0,586645961;0,578516603;0,570329309
6534;0,594716609;0,586645961;0,578516603;0,570329309;0,562085032
6535;0,586645961;0,578516603;0,570329309;0,562085032;0,553790808
6536;0,578516603;0,570329309;0,562085032;0,553790808;0,545434952
6537;0,570329309;0,562085032;0,553790808;0,545434952;0,537024438
6538;0,562085032;0,553790808;0,545434952;0,537024438;0,528560281
6539;0,553790808;0,545434952;0,537024438;0,528560281;0,520043194
6540;0,545434952;0,537024438;0,528560281;0,520043194;0,511474133
6541;0,537024438;0,528560281;0,520043194;0,511474133;0,50285387
6542;0,528560281;0,520043194;0,511474133;0,50285387;0,494189918
6543;0,520043194;0,511474133;0,50285387;0,494189918;0,485469937
6544;0,511474133;0,50285387;0,494189918;0,485469937;0,476701409
6545;0,50285387;0,494189918;0,485469937;0,476701409;0,467885166
6546;0,494189918;0,485469937;0,476701409;0,467885166;0,459022135
6547;0,485469937;0,476701409;0,467885166;0,459022135;0,450113177
6548;0,476701409;0,467885166;0,459022135;0,450113177;0,441166043
6549;0,467885166;0,459022135;0,450113177;0,441166043;0,432167947
6550;0,459022135;0,450113177;0,441166043;0,432167947;0,423126608
6551;0,450113177;0,441166043;0,432167947;0,423126608;0,41404295
6552;0,441166043;0,432167947;0,423126608;0,41404295;0,404917896
6553;0,432167947;0,423126608;0,41404295;0,404917896;0,395752311
6554;0,423126608;0,41404295;0,404917896;0,395752311;0,386547118
6555;0,41404295;0,404917896;0,395752311;0,386547118;0,377310336
6556;0,404917896;0,395752311;0,386547118;0,377310336;0,36802876
6557;0,395752311;0,386547118;0,377310336;0,36802876;0,358710378
6558;0,386547118;0,377310336;0,36802876;0,358710378;0,349356115
6559;0,377310336;0,36802876;0,358710378;0,349356115;0,339966893
6560;0,36802876;0,358710378;0,349356115;0,339966893;0,330543667
6561;0,358710378;0,349356115;0,339966893;0,330543667;0,32108736
6562;0,349356115;0,339966893;0,330543667;0,32108736;0,311606199
6563;0,339966893;0,330543667;0,32108736;0,311606199;0,302086622
6564;0,330543667;0,32108736;0,311606199;0,302086622;0,292536825
6565;0,32108736;0,311606199;0,302086622;0,292536825;0,282957762
6566;0,311606199;0,302086622;0,292536825;0,282957762;0,273350418
6567;0,302086622;0,292536825;0,282957762;0,273350418;0,263715684
6568;0,292536825;0,282957762;0,273350418;0,263715684;0,254061967
6569;0,282957762;0,273350418;0,263715684;0,254061967;0,244375482
6570;0,273350418;0,263715684;0,254061967;0,244375482;0,234664544
6571;0,263715684;0,254061967;0,244375482;0,234664544;0,224930122
6572;0,254061967;0,244375482;0,234664544;0,224930122;0,2151732
6573;0,244375482;0,234664544;0,224930122;0,2151732;0,20539476
6574;0,234664544;0,224930122;0,2151732;0,20539476;0,195595771
6575;0,224930122;0,2151732;0,20539476;0,195595771;0,185784698
6576;0,2151732;0,20539476;0,195595771;0,185784698;0,175947577
6577;0,20539476;0,195595771;0,185784698;0,175947577;0,166092828
6578;0,195595771;0,185784698;0,175947577;0,166092828;0,156221479
6579;0,185784698;0,175947577;0,166092828;0,156221479;0,146334499
6580;0,175947577;0,166092828;0,156221479;0,146334499;0,136432886
6581;0,166092828;0,156221479;0,146334499;0,136432886;0,126517609
6582;0,156221479;0,146334499;0,136432886;0,126517609;0,116597265
6583;0,146334499;0,136432886;0,126517609;0,116597265;0,106657684
6584;0,136432886;0,126517609;0,116597265;0,106657684;0,096707433
6585;0,126517609;0,116597265;0,106657684;0,096707433;0,086747505
6586;0,116597265;0,106657684;0,096707433;0,086747505;0,076778904
6587;0,106657684;0,096707433;0,086747505;0,076778904;0,066802613
6588;0,096707433;0,086747505;0,076778904;0,066802613;0,056819648
6589;0,086747505;0,076778904;0,066802613;0,056819648;0,046838615
6590;0,076778904;0,066802613;0,056819648;0,046838615;0,036845282
6591;0,066802613;0,056819648;0,046838615;0,036845282;0,02684826
6592;0,056819648;0,046838615;0,036845282;0,02684826;0,016848553
6593;0,046838615;0,036845282;0,02684826;0,016848553;0,006847161
6594;0,036845282;0,02684826;0,016848553;0,006847161;-0,003154916
6595;0,02684826;0,016848553;0,006847161;-0,003154916;-0,013149049
6596;0,016848553;0,006847161;-0,003154916;-0,013149049;-0,023149496
6597;0,006847161;-0,003154916;-0,013149049;-0,023149496;-0,033147629
6598;-0,003154916;-0,013149049;-0,023149496;-0,033147629;-0,043142442
6599;-0,013149049;-0,023149496;-0,033147629;-0,043142442;-0,05313294
6600;-0,023149496;-0,033147629;-0,043142442;-0,05313294;-0,063118123
6601;-0,033147629;-0,043142442;-0,05313294;-0,063118123;-0,073096991
6602;-0,043142442;-0,05313294;-0,063118123;-0,073096991;-0,08306095
6603;-0,05313294;-0,063118123;-0,073096991;-0,08306095;-0,093024202
6604;-0,063118123;-0,073096991;-0,08306095;-0,093024202;-0,102978148
6605;-0,073096991;-0,08306095;-0,093024202;-0,102978148;-0,112921789
6606;-0,08306095;-0,093024202;-0,102978148;-0,112921789;-0,122854136
6607;-0,093024202;-0,102978148;-0,112921789;-0,122854136;-0,132774189
6608;-0,102978148;-0,112921789;-0,122854136;-0,132774189;-0,142680973
6609;-0,112921789;-0,122854136;-0,132774189;-0,142680973;-0,152565926
6610;-0,122854136;-0,132774189;-0,142680973;-0,152565926;-0,162443176
6611;-0,132774189;-0,142680973;-0,152565926;-0,162443176;-0,172304168
6612;-0,142680973;-0,152565926;-0,162443176;-0,172304168;-0,182147935
6613;-0,152565926;-0,162443176;-0,172304168;-0,182147935;-0,191973463
6614;-0,162443176;-0,172304168;-0,182147935;-0,191973463;-0,201779798
6615;-0,172304168;-0,182147935;-0,191973463;-0,201779798;-0,211558491
6616;-0,182147935;-0,191973463;-0,201779798;-0,211558491;-0,221323475
6617;-0,191973463;-0,201779798;-0,211558491;-0,221323475;-0,231066331
6618;-0,201779798;-0,211558491;-0,221323475;-0,231066331;-0,240786076
6619;-0,211558491;-0,221323475;-0,231066331;-0,240786076;-0,250481725
6620;-0,221323475;-0,231066331;-0,240786076;-0,250481725;-0,26015231
6621;-0,231066331;-0,240786076;-0,250481725;-0,26015231;-0,269796878
6622;-0,240786076;-0,250481725;-0,26015231;-0,269796878;-0,279407114
6623;-0,250481725;-0,26015231;-0,269796878;-0,279407114;-0,288996756
6624;-0,26015231;-0,269796878;-0,279407114;-0,288996756;-0,29855749
6625;-0,269796878;-0,279407114;-0,288996756;-0,29855749;-0,308088362
6626;-0,279407114;-0,288996756;-0,29855749;-0,308088362;-0,317588389
6627;-0,288996756;-0,29855749;-0,308088362;-0,317588389;-0,327056676
6628;-0,29855749;-0,308088362;-0,317588389;-0,327056676;-0,336492211
6629;-0,308088362;-0,317588389;-0,327056676;-0,336492211;-0,345886946
6630;-0,317588389;-0,327056676;-0,336492211;-0,345886946;-0,355254263
6631;-0,327056676;-0,336492211;-0,345886946;-0,355254263;-0,364586025
6632;-0,336492211;-0,345886946;-0,355254263;-0,364586025;-0,37388131
6633;-0,345886946;-0,355254263;-0,364586025;-0,37388131;-0,383139193
6634;-0,355254263;-0,364586025;-0,37388131;-0,383139193;-0,39235878
6635;-0,364586025;-0,37388131;-0,383139193;-0,39235878;-0,401539087
6636;-0,37388131;-0,383139193;-0,39235878;-0,401539087;-0,410672247
6637;-0,383139193;-0,39235878;-0,401539087;-0,410672247;-0,419771343
6638;-0,39235878;-0,401539087;-0,410672247;-0,419771343;-0,428828418
6639;-0,401539087;-0,410672247;-0,419771343;-0,428828418;-0,437842607
6640;-0,410672247;-0,419771343;-0,428828418;-0,437842607;-0,446813017
6641;-0,419771343;-0,428828418;-0,437842607;-0,446813017;-0,455738693
6642;-0,428828418;-0,437842607;-0,446813017;-0,455738693;-0,464612037
6643;-0,437842607;-0,446813017;-0,455738693;-0,464612037;-0,473445684
6644;-0,446813017;-0,455738693;-0,464612037;-0,473445684;-0,482231945
6645;-0,455738693;-0,464612037;-0,473445684;-0,482231945;-0,490969986
6646;-0,464612037;-0,473445684;-0,482231945;-0,490969986;-0,499658912
6647;-0,473445684;-0,482231945;-0,490969986;-0,499658912;-0,508297861
6648;-0,482231945;-0,490969986;-0,499658912;-0,508297861;-0,516885936
6649;-0,490969986;-0,499658912;-0,508297861;-0,516885936;-0,525415838
6650;-0,499658912;-0,508297861;-0,516885936;-0,525415838;-0,533899665
6651;-0,508297861;-0,516885936;-0,525415838;-0,533899665;-0,542330086
6652;-0,516885936;-0,525415838;-0,533899665;-0,542330086;-0,550706267
6653;-0,525415838;-0,533899665;-0,542330086;-0,550706267;-0,559027374
6654;-0,533899665;-0,542330086;-0,550706267;-0,559027374;-0,567292511
6655;-0,542330086;-0,550706267;-0,559027374;-0,567292511;-0,575500965
6656;-0,550706267;-0,559027374;-0,567292511;-0,575500965;-0,583645582
6657;-0,559027374;-0,567292511;-0,575500965;-0,583645582;-0,591738045
6658;-0,567292511;-0,575500965;-0,583645582;-0,591738045;-0,59977138
6659;-0,575500965;-0,583645582;-0,591738045;-0,59977138;-0,607744634
6660;-0,583645582;-0,591738045;-0,59977138;-0,607744634;-0,615657151
6661;-0,591738045;-0,59977138;-0,607744634;-0,615657151;-0,623508036
6662;-0,59977138;-0,607744634;-0,615657151;-0,623508036;-0,631290674
6663;-0,607744634;-0,615657151;-0,623508036;-0,631290674;-0,639016032
6664;-0,615657151;-0,623508036;-0,631290674;-0,639016032;-0,646677554
6665;-0,623508036;-0,631290674;-0,639016032;-0,646677554;-0,654274344
6666;-0,631290674;-0,639016032;-0,646677554;-0,654274344;-0,661805689
6667;-0,639016032;-0,646677554;-0,654274344;-0,661805689;-0,669270813
6668;-0,646677554;-0,654274344;-0,661805689;-0,669270813;-0,676668942
6669;-0,654274344;-0,661805689;-0,669270813;-0,676668942;-0,683993876
6670;-0,661805689;-0,669270813;-0,676668942;-0,683993876;-0,691255987
6671;-0,669270813;-0,676668942;-0,683993876;-0,691255987;-0,698448896
6672;-0,676668942;-0,683993876;-0,691255987;-0,698448896;-0,705572009
6673;-0,683993876;-0,691255987;-0,698448896;-0,705572009;-0,71262449
6674;-0,691255987;-0,698448896;-0,705572009;-0,71262449;-0,719605684
6675;-0,698448896;-0,705572009;-0,71262449;-0,719605684;-0,726514876
6676;-0,705572009;-0,71262449;-0,719605684;-0,726514876;-0,733346224
6677;-0,71262449;-0,719605684;-0,726514876;-0,733346224;-0,740109444
6678;-0,719605684;-0,726514876;-0,733346224;-0,740109444;-0,746798575
6679;-0,726514876;-0,733346224;-0,740109444;-0,746798575;-0,753413022
6680;-0,733346224;-0,740109444;-0,746798575;-0,753413022;-0,759952128
6681;-0,740109444;-0,746798575;-0,753413022;-0,759952128;-0,766415179
6682;-0,746798575;-0,753413022;-0,759952128;-0,766415179;-0,772801578
6683;-0,753413022;-0,759952128;-0,766415179;-0,772801578;-0,779105842
